,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiplelines,internet_service,online_security,online_backup,device_protection,techsupport,streaming_tv,streaming_movies,contract,paperless,payment_method,monthly_charges,total_charges,churn,probability
4335,5792-JALQC,Female,True,False,False,52,True,Yes,DSL,Yes,No,Yes,No,No,No,Two year,False,Bank transfer,59.85,3103.25,False,0.9806773616069716
4336,7130-VTEWQ,Female,True,False,False,8,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,75.75,606.25,True,0.26502180440086853
4337,2200-DSAAL,Female,False,False,False,68,True,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,True,Electronic check,80.65,5330.2,False,0.9587487930954892
4338,4302-ZYFEL,Male,False,True,True,69,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,True,Credit card,20.55,1403.1,False,0.9969540391950222
4339,9351-LZYGF,Female,False,True,False,42,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,True,Credit card,66.4,2727.8,False,0.9415411068727773
4340,4366-CTOUZ,Female,False,False,False,50,True,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,True,Mailed check,100.2,5038.45,False,0.9079348085769039
4341,6121-VZNQB,Female,False,False,False,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Mailed check,19.1,19.1,True,0.7258352905064309
4342,7903-CMPEY,Male,True,True,False,1,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,80.3,80.3,True,0.2962910024860538
4343,1518-OMDIK,Male,False,True,False,33,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card,44.55,1462.6,False,0.8583828810018873
4344,6671-NGWON,Female,False,False,False,7,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,20.35,150.6,False,0.8367628698084935
4345,0595-ITUDF,Male,False,True,True,64,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,91.8,5960.5,False,0.8508459682644267
4346,6996-KNSML,Female,False,False,False,1,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,74.9,74.9,True,0.30760761028368855
4347,1955-IBMMB,Male,False,False,False,59,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Bank transfer,20.2,1192.3,False,0.9959157887238047
4348,0096-BXERS,Female,False,True,False,6,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,50.35,314.55,False,0.5479490789587519
4349,3806-YAZOV,Female,False,False,False,3,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,18.8,56.0,False,0.7927094530123586
4350,7998-ZLXWN,Female,False,True,False,15,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Credit card,20.45,330.8,False,0.889868912710227
4351,6253-WRFHY,Male,False,True,True,13,True,No,DSL,No,No,No,No,Yes,Yes,One year,True,Electronic check,64.75,877.35,False,0.711594083003441
4352,9133-AYJZG,Female,False,False,False,23,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Credit card,98.7,2249.1,False,0.3945569824625683
4353,2675-OTVVJ,Male,True,True,False,31,True,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,False,Electronic check,89.45,2807.65,False,0.5180811585428943
4354,8680-CGLTP,Male,False,False,False,29,True,No,DSL,Yes,Yes,No,Yes,No,No,One year,True,Electronic check,58.75,1696.2,False,0.9458624418805678
4355,8430-TWCBX,Female,False,True,False,49,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Credit card,20.7,1032.05,False,0.991188273244648
4356,5018-GWURO,Female,False,True,False,56,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Bank transfer,85.6,4902.8,False,0.6747335732472325
4357,6741-QRLUP,Female,False,False,False,63,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Credit card,80.3,4995.35,False,0.9882343372836299
4358,4737-HOBAX,Male,False,True,False,63,True,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,False,Credit card,79.8,5034.05,False,0.9790364981255704
4359,0537-QYZZN,Male,True,True,True,24,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,79.85,1857.75,False,0.5361731972051145
4360,3340-QBBFM,Male,True,True,False,36,True,No,DSL,No,No,Yes,Yes,No,No,One year,False,Credit card,54.1,1992.85,False,0.953361553538851
4361,1704-NRWYE,Female,True,False,False,9,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,80.85,751.65,True,0.26810764878204696
4362,2592-SEIFQ,Male,False,False,False,3,False,NO_PHONE,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,24.75,66.95,True,0.43205199507404435
4363,8200-KLNYW,Female,False,True,False,21,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,False,Mailed check,80.9,1714.95,False,0.9191279466456557
4364,3372-CDXFJ,Male,False,True,True,13,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Bank transfer,24.5,343.6,False,0.9288880249738058
4365,4781-ZXYGU,Male,False,True,True,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Bank transfer,20.15,20.15,False,0.7598663352403416
4366,7632-YUTXB,Female,False,True,True,25,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Mailed check,20.05,520.1,False,0.9716495011015022
4367,2718-YSKCS,Male,False,True,True,71,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Bank transfer,19.6,1387.45,False,0.9981697611766233
4368,9896-UYMIE,Male,False,False,False,66,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer,114.3,7383.7,False,0.889603486052692
4369,0853-NWIFK,Female,False,False,False,45,True,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,True,Electronic check,100.3,4483.95,False,0.7855068066914043
4370,8212-CRQXP,Female,False,True,False,22,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Credit card,80.0,1706.45,False,0.5101442918565295
4371,6980-CDGFC,Female,False,True,False,67,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,True,Bank transfer,20.85,1327.4,False,0.9951409535204654
4372,7691-XVTZH,Female,False,True,False,68,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,True,Bank transfer,89.95,5974.3,False,0.9199698557136392
4373,7481-ATQQS,Female,True,False,False,49,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Credit card,90.85,4515.85,True,0.5937670961066837
4374,2277-VWCNI,Female,True,False,False,4,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,48.75,179.85,False,0.5385014275815548
4375,1088-CNNKB,Male,False,True,False,63,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,False,Credit card,80.0,5040.2,False,0.9833914678824791
4376,8642-GVWRF,Female,False,True,False,2,True,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,False,Bank transfer,79.7,165.0,True,0.45499531326649234
4377,1930-BZLHI,Male,False,False,False,21,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,True,Mailed check,20.35,422.7,False,0.9492930650799811
4378,3400-ESFUW,Male,False,True,True,55,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,False,Bank transfer,57.55,3046.4,True,0.9945830752511017
4379,5868-YTYKS,Male,False,False,True,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Mailed check,20.25,20.25,False,0.7821377143887038
4380,3525-DVKFN,Female,False,False,False,17,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,19.4,358.05,False,0.9698722886522343
4381,1482-OXZSY,Male,False,False,False,30,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,True,Bank transfer,100.4,2936.25,False,0.5182092289957694
4382,0377-JBKKT,Male,False,True,True,22,True,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,True,Mailed check,57.95,1271.8,False,0.9052989849179107
4383,5778-BVOFB,Female,False,False,False,9,True,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,True,Bank transfer,59.5,530.05,False,0.6725730887187671
4384,3373-YZZYM,Male,False,True,True,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,19.2,19.2,False,0.8095385642719602
4385,2057-ZBLPD,Female,False,True,False,21,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,86.5,1808.7,True,0.3502865405258967
4386,0228-MAUWC,Male,False,False,False,19,True,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,False,Electronic check,59.55,1144.6,False,0.7687194192705948
4387,5502-RLUYV,Female,False,True,True,69,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,103.95,7446.9,True,0.6132539192777812
4388,0023-HGHWL,Male,True,False,False,1,False,NO_PHONE,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,25.1,25.1,True,0.28974964857742525
4389,7663-YJHSN,Female,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,True,Bank transfer,103.95,7556.9,False,0.9573485847888136
4390,4915-BFSXL,Male,False,True,True,70,True,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,False,Credit card,68.95,4858.7,False,0.9916178438283438
4391,3086-RUCRN,Female,False,False,False,66,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,True,Bank transfer,103.1,6595.0,False,0.8467678594906389
4392,5215-LNLDJ,Female,False,True,True,7,False,NO_PHONE,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,24.7,149.05,False,0.45104245468218296
4393,7576-JMYWV,Female,True,True,True,46,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,110.2,4972.1,False,0.6296378837832044
4394,9039-RBEEE,Male,False,False,False,39,False,NO_PHONE,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,True,Credit card,48.95,1880.85,True,0.8999574301595729
4395,0257-KXZGU,Female,False,True,True,32,True,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,False,Bank transfer,62.45,2045.55,False,0.8748816283510237
4396,1307-ATKGB,Male,False,False,False,24,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,89.55,2187.15,False,0.44854663195743694
4397,8417-FMLZI,Male,False,True,True,6,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Credit card,83.55,477.55,True,0.4376928888051612
4398,3714-XPXBW,Female,False,False,False,37,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,True,Credit card,78.9,2976.95,False,0.8923991436751686
4399,1850-AKQEP,Male,False,False,True,8,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,20.35,178.7,False,0.8735129991644426
4400,2824-DXNKN,Female,False,True,True,72,True,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,True,Bank transfer,71.45,5025.85,False,0.9892710795906144
4401,5227-JSCFE,Male,True,True,False,71,False,NO_PHONE,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Credit card,46.35,3353.4,False,0.9952359857252477
4402,0848-ZGQIJ,Female,False,True,False,16,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Bank transfer,94.65,1461.15,False,0.37339081975383637
4403,3621-CHYVB,Female,False,True,False,57,False,NO_PHONE,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,True,Bank transfer,49.9,2782.4,False,0.9372866815939667
4404,8042-RNLKO,Male,False,False,False,66,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Bank transfer,25.45,1699.15,False,0.9947829533303103
4405,1792-UXAFY,Female,True,False,False,17,True,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,True,Electronic check,89.15,1496.9,True,0.3325575157836427
4406,5372-FBKBN,Female,False,False,True,21,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,20.75,452.2,False,0.9326500121630839
4407,0420-TXVSG,Male,False,True,False,66,True,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,True,Credit card,66.1,4428.45,False,0.990458022736369
4408,6217-TOWGS,Female,False,True,False,17,True,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Bank transfer,75.4,1322.55,False,0.5461300797154554
4409,0515-YPMCW,Male,False,False,True,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,70.45,70.45,True,0.4427336990119761
4410,0378-XSZPU,Male,False,True,False,58,True,No,DSL,Yes,Yes,Yes,No,No,No,One year,False,Credit card,60.3,3563.8,True,0.9868701461210619
4411,1045-LTCYT,Female,False,True,True,8,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Credit card,21.05,139.75,False,0.8776378403917975
4412,1544-JJMYL,Male,False,False,False,27,True,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,False,Credit card,69.35,1927.3,False,0.9543795796248904
4413,4636-JGAAI,Male,False,True,False,34,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,False,Mailed check,88.85,3000.25,False,0.6005496048696823
4414,6874-SGLHU,Male,False,False,False,30,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,True,Bank transfer,97.0,3021.3,False,0.6882058319047425
4415,5951-AOFIH,Male,False,False,False,33,True,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,True,Credit card,66.4,2245.4,False,0.8343849416575813
4416,4729-XKASR,Male,False,False,True,1,False,NO_PHONE,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,24.75,24.75,True,0.4584863065948972
4417,3059-NGMXB,Male,False,True,True,14,True,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,False,Mailed check,69.2,944.65,False,0.7906398575073349
4418,8652-YHIYU,Female,False,False,True,16,True,Yes,Fiber optic,No,No,No,Yes,No,No,One year,True,Credit card,79.5,1264.2,False,0.7783812672845584
4419,5278-PNYOX,Female,False,False,False,49,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,False,Credit card,100.65,4917.75,False,0.9262836065349975
4420,5449-FIBXJ,Male,False,True,True,19,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,False,Electronic check,103.3,2012.7,True,0.443573779144969
4421,3486-HOOGQ,Female,False,True,True,70,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,False,Bank transfer,79.7,5743.3,False,0.9925817880380804
4422,5061-PBXFW,Female,False,True,True,32,True,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,False,Bank transfer,61.4,1864.65,False,0.9535209979394382
4423,8630-FJLIB,Female,False,False,False,18,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.8,1221.65,False,0.4547244312384181
4424,3891-NLXJB,Male,False,False,False,37,False,NO_PHONE,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Mailed check,40.55,1390.85,False,0.9783972912211989
4425,4749-OJKQU,Female,False,False,False,4,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,75.65,302.35,False,0.28711020369496076
4426,0577-WHMEV,Female,False,True,False,16,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,False,Electronic check,90.7,1374.9,False,0.5739215586730493
4427,5453-AXEPF,Male,False,True,False,17,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Bank transfer,80.5,1336.9,False,0.475627546870412
4428,3639-XJHKQ,Female,False,False,True,19,True,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,60.6,1297.8,False,0.8163405788962743
4429,3716-LRGXK,Male,False,True,False,60,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,False,Credit card,101.15,6067.4,False,0.8988624173079696
4430,2263-SFSQZ,Male,False,True,True,51,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Mailed check,24.95,1222.25,False,0.9933027281848489
4431,9950-MTGYX,Male,False,True,True,28,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Credit card,20.3,487.95,False,0.984353539738825
4432,3397-AVTKU,Male,False,False,False,43,True,No,DSL,No,Yes,No,No,No,Yes,Two year,True,Electronic check,60.0,2548.55,False,0.950467337958633
4433,4825-FUREZ,Male,False,True,False,42,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Electronic check,20.25,835.5,False,0.9894197051324812
4434,9837-BMCLM,Male,False,False,False,3,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,78.5,242.05,True,0.26263429940121386
4435,2672-OJQZP,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,44.75,44.75,False,0.6331546186419013
4436,0137-UDEUO,Female,False,False,False,3,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,19.85,63.75,True,0.8009881746438383
4437,3134-DSHVC,Female,False,False,False,63,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,False,Credit card,98.0,6218.45,False,0.9524715564522646
4438,6161-UUUTA,Male,True,False,False,3,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,79.9,260.9,True,0.22678587841204467
4439,7821-DPRQE,Male,False,True,False,68,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,107.7,7320.9,False,0.7393990123703491
4440,6543-XRMYR,Female,True,False,False,30,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,99.7,2967.35,True,0.29993505474922744
4441,2001-EWBQU,Female,False,False,False,60,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,False,Electronic check,104.7,6333.8,False,0.854284993183376
4442,4925-LMHOK,Male,False,False,False,15,True,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,True,Credit card,58.6,939.7,True,0.7696001358020431
4443,1608-GMEWB,Male,True,False,False,45,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Bank transfer,93.9,4200.25,False,0.4459193327685633
4444,6695-AMZUF,Female,False,True,False,70,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card,86.45,5950.2,False,0.9920011432635158
4445,1455-UGQVH,Male,False,True,False,10,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,98.5,1037.75,True,0.2050829424172308
4446,8410-BGQXN,Male,False,False,False,4,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,19.4,93.4,False,0.8102131129904987
4447,8280-MQRQN,Female,False,False,False,1,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,True,Mailed check,50.45,50.45,True,0.5822275361373273
4448,1619-YWUBB,Female,False,True,False,68,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Credit card,24.95,1614.9,False,0.9967784127270184
4449,7611-YKYTC,Male,False,True,True,22,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Bank transfer,75.0,1573.95,False,0.7570419312589093
4450,2037-SGXHH,Male,False,True,True,38,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,True,Electronic check,94.65,3624.3,True,0.5355932226600871
4451,3178-FESZO,Female,False,False,False,1,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Credit card,100.25,100.25,True,0.2726643029746343
4452,0365-GXEZS,Male,False,True,False,18,True,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,False,Electronic check,78.2,1468.75,False,0.5878840168817143
4453,0082-OQIQY,Male,False,False,False,29,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,94.2,2607.6,False,0.49771212013088073
4454,6087-MVHJH,Female,False,False,False,16,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Electronic check,88.45,1422.1,True,0.2940245036896234
4455,4603-JANFB,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.85,69.85,True,0.3085951178209215
4456,3018-TFTSU,Male,False,False,False,12,True,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,False,Bank transfer,81.7,858.6,True,0.670169243134284
4457,3606-SBKRY,Male,False,False,False,31,False,NO_PHONE,DSL,No,No,Yes,No,Yes,Yes,One year,True,Electronic check,50.05,1523.4,False,0.7373267084115749
4458,4806-KEXQR,Male,False,False,False,4,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,79.9,324.3,True,0.2796344294485035
4459,0667-NSRGI,Female,False,True,False,48,True,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,True,Mailed check,69.55,3435.6,False,0.9382298356846639
4460,7083-YNSKY,Female,False,False,False,15,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Credit card,25.4,399.6,True,0.8350839574782559
4461,6893-ODYYE,Male,False,False,False,50,True,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,True,Credit card,90.1,4549.45,False,0.9485827400617756
4462,8242-JSVBO,Male,False,False,False,7,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Bank transfer,44.65,322.5,False,0.623174459890055
4463,2479-BRAMR,Male,True,True,False,41,True,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,True,Bank transfer,83.75,3273.55,True,0.674405439084947
4464,9541-ZPSEA,Male,False,True,True,68,True,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,False,Credit card,80.35,5375.15,False,0.9854421254181889
4465,2665-NPTGL,Female,True,True,False,26,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer,98.1,2510.7,False,0.2858428117249451
4466,1139-WUOAH,Male,False,False,False,57,False,NO_PHONE,DSL,No,No,Yes,Yes,Yes,Yes,Two year,False,Credit card,53.35,3090.05,False,0.9755316120351708
4467,4693-VWVBO,Female,False,False,False,3,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Electronic check,19.55,61.05,False,0.7402949082668078
