customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn	probability
1101-SSWAG	Female	No	Yes	No	15	Yes	Yes	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	51.1	711.15	No	0.293001890648
2979-SXESE	Female	No	Yes	Yes	17	Yes	Yes	Fiber optic	Yes	No	Yes	No	Yes	No	Month-to-month	No	Electronic check	94.4	1607.2	Yes	0.533351345388
4013-TLDHQ	Male	No	No	No	19	Yes	No	Fiber optic	No	Yes	Yes	No	No	No	Month-to-month	Yes	Electronic check	78.25	1490.95	Yes	0.58265880023
5743-KHMNA	Male	No	No	No	71	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	25.55	1898.1	No	0.0125949295802
4194-FJARJ	Female	No	Yes	Yes	54	Yes	Yes	DSL	Yes	No	No	Yes	No	No	Two year	No	Bank transfer (automatic)	60.0	3273.95	No	0.0196893357073
5325-UWTWJ	Male	No	Yes	No	31	Yes	Yes	Fiber optic	Yes	Yes	No	Yes	No	No	Month-to-month	Yes	Credit card (automatic)	90.55	2929.75	No	0.170673031328
3969-GYXEL	Female	No	No	No	11	Yes	No	Fiber optic	Yes	No	No	No	No	No	Month-to-month	No	Electronic check	76.4	838.7	No	0.422235347036
9208-OLGAQ	Female	Yes	No	No	18	Yes	No	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	84.95	1443.65	No	0.464512880989
3244-CQPHU	Female	Yes	No	No	72	Yes	Yes	Fiber optic	Yes	Yes	No	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	110.1	7746.7	No	0.0570278132769
2674-MLXMN	Female	Yes	No	No	71	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	99.65	6951.15	No	0.281958627084
9708-HPXWZ	Male	Yes	No	No	5	No	No phone service	DSL	No	No	Yes	Yes	Yes	No	Month-to-month	No	Credit card (automatic)	45.4	214.75	No	0.329252955964
6992-TKNYO	Male	No	Yes	No	38	Yes	Yes	DSL	No	No	Yes	Yes	No	Yes	One year	No	Credit card (automatic)	69.0	2669.45	No	0.0802128728928
4468-YDOVK	Male	No	No	Yes	5	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Bank transfer (automatic)	48.65	235.2	No	0.260345099932
3754-DXMRT	Male	Yes	No	No	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	44.15	92.65	Yes	0.694446515288
5792-JALQC	Female	Yes	No	No	52	Yes	Yes	DSL	Yes	No	Yes	No	No	No	Two year	No	Bank transfer (automatic)	59.85	3103.25	No	0.0654459261197
7130-VTEWQ	Female	Yes	No	No	8	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	75.75	606.25	Yes	0.645333229447
2200-DSAAL	Female	No	No	No	68	Yes	Yes	DSL	No	Yes	Yes	No	Yes	Yes	Two year	Yes	Electronic check	80.65	5330.2	No	0.143977832422
4302-ZYFEL	Male	No	Yes	Yes	69	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Credit card (automatic)	20.55	1403.1	No	0.00367006764954
9351-LZYGF	Female	No	Yes	No	42	Yes	Yes	DSL	Yes	Yes	No	Yes	No	No	Month-to-month	Yes	Credit card (automatic)	66.4	2727.8	No	0.0881964079043
4366-CTOUZ	Female	No	No	No	50	Yes	No	Fiber optic	No	Yes	No	Yes	Yes	Yes	Two year	Yes	Mailed check	100.2	5038.45	No	0.126806689609
6121-VZNQB	Female	No	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	19.1	19.1	Yes	0.375884507948
7903-CMPEY	Male	Yes	Yes	No	1	Yes	Yes	Fiber optic	Yes	No	No	No	No	No	Month-to-month	Yes	Electronic check	80.3	80.3	Yes	0.691147875141
1518-OMDIK	Male	No	Yes	No	33	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	44.55	1462.6	No	0.124013485723
6671-NGWON	Female	No	No	No	7	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.35	150.6	No	0.105277908507
0595-ITUDF	Male	No	Yes	Yes	64	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	No	No	Month-to-month	Yes	Electronic check	91.8	5960.5	No	0.208383032994
6996-KNSML	Female	No	No	No	1	Yes	No	Fiber optic	No	No	Yes	No	No	No	Month-to-month	Yes	Electronic check	74.9	74.9	Yes	0.87383120113
1955-IBMMB	Male	No	No	No	59	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Bank transfer (automatic)	20.2	1192.3	No	0.02125
0096-BXERS	Female	No	Yes	No	6	Yes	Yes	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	50.35	314.55	No	0.328726327631
3806-YAZOV	Female	No	No	No	3	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	18.8	56.0	No	0.137074272837
7998-ZLXWN	Female	No	Yes	No	15	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Credit card (automatic)	20.45	330.8	No	0.091982565055
6253-WRFHY	Male	No	Yes	Yes	13	Yes	No	DSL	No	No	No	No	Yes	Yes	One year	Yes	Electronic check	64.75	877.35	No	0.246357336779
9133-AYJZG	Female	No	No	No	23	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	98.7	2249.1	No	0.352873342767
2675-OTVVJ	Male	Yes	Yes	No	31	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	No	Month-to-month	No	Electronic check	89.45	2807.65	No	0.453049580689
8680-CGLTP	Male	No	No	No	29	Yes	No	DSL	Yes	Yes	No	Yes	No	No	One year	Yes	Electronic check	58.75	1696.2	No	0.0721845016799
8430-TWCBX	Female	No	Yes	No	49	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Credit card (automatic)	20.7	1032.05	No	0.0129148710766
5018-GWURO	Female	No	Yes	No	56	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	85.6	4902.8	No	0.278041800373
6741-QRLUP	Female	No	No	No	63	Yes	Yes	DSL	Yes	Yes	Yes	Yes	No	Yes	Two year	Yes	Credit card (automatic)	80.3	4995.35	No	0.00716888278653
4737-HOBAX	Male	No	Yes	No	63	Yes	Yes	DSL	No	No	Yes	Yes	Yes	Yes	Two year	No	Credit card (automatic)	79.8	5034.05	No	0.0280059266201
0537-QYZZN	Male	Yes	Yes	Yes	24	Yes	Yes	Fiber optic	Yes	No	No	No	No	No	Month-to-month	Yes	Electronic check	79.85	1857.75	No	0.532173467741
3340-QBBFM	Male	Yes	Yes	No	36	Yes	No	DSL	No	No	Yes	Yes	No	No	One year	No	Credit card (automatic)	54.1	1992.85	No	0.111065563814
1704-NRWYE	Female	Yes	No	No	9	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	80.85	751.65	Yes	0.662087766708
2592-SEIFQ	Male	No	No	No	3	No	No phone service	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	24.75	66.95	Yes	0.533263876772
8200-KLNYW	Female	No	Yes	No	21	Yes	No	DSL	Yes	No	Yes	Yes	Yes	Yes	One year	No	Mailed check	80.9	1714.95	No	0.118533757742
3372-CDXFJ	Male	No	Yes	Yes	13	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Bank transfer (automatic)	24.5	343.6	No	0.0213758960404
4781-ZXYGU	Male	No	Yes	Yes	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Bank transfer (automatic)	20.15	20.15	No	0.294964934199
7632-YUTXB	Female	No	Yes	Yes	25	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	20.05	520.1	No	0.00453782398153
2718-YSKCS	Male	No	Yes	Yes	71	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Bank transfer (automatic)	19.6	1387.45	No	0.0102496586448
9896-UYMIE	Male	No	No	No	66	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	One year	Yes	Bank transfer (automatic)	114.3	7383.7	No	0.192600274631
0853-NWIFK	Female	No	No	No	45	Yes	No	Fiber optic	Yes	Yes	No	No	Yes	Yes	One year	Yes	Electronic check	100.3	4483.95	No	0.19817721814
8212-CRQXP	Female	No	Yes	No	22	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	80.0	1706.45	No	0.389990003572
6980-CDGFC	Female	No	Yes	No	67	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Bank transfer (automatic)	20.85	1327.4	No	0.0390312708526
7691-XVTZH	Female	No	Yes	No	68	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	No	Two year	Yes	Bank transfer (automatic)	89.95	5974.3	No	0.158824965952
7481-ATQQS	Female	Yes	No	No	49	Yes	Yes	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	90.85	4515.85	Yes	0.367227547907
2277-VWCNI	Female	Yes	No	No	4	Yes	Yes	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	48.75	179.85	No	0.492452418873
1088-CNNKB	Male	No	Yes	No	63	Yes	Yes	DSL	Yes	Yes	Yes	Yes	No	Yes	One year	No	Credit card (automatic)	80.0	5040.2	No	0.067249635019
8642-GVWRF	Female	No	Yes	No	2	Yes	No	Fiber optic	No	Yes	Yes	No	No	No	Month-to-month	No	Bank transfer (automatic)	79.7	165.0	Yes	0.634652056918
1930-BZLHI	Male	No	No	No	21	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Mailed check	20.35	422.7	No	0.00558874458874
3400-ESFUW	Male	No	Yes	Yes	55	Yes	No	DSL	Yes	Yes	No	Yes	No	No	Two year	No	Bank transfer (automatic)	57.55	3046.4	Yes	0.0841241614415
5868-YTYKS	Male	No	No	Yes	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	20.25	20.25	No	0.300945015915
3525-DVKFN	Female	No	No	No	17	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	19.4	358.05	No	0.00698717948718
1482-OXZSY	Male	No	No	No	30	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	100.4	2936.25	No	0.322741404954
0377-JBKKT	Male	No	Yes	Yes	22	Yes	No	DSL	Yes	Yes	No	Yes	No	No	Month-to-month	Yes	Mailed check	57.95	1271.8	No	0.0778234881885
5778-BVOFB	Female	No	No	No	9	Yes	No	DSL	No	No	No	Yes	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	59.5	530.05	No	0.280907702147
3373-YZZYM	Male	No	Yes	Yes	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	19.2	19.2	No	0.251780455178
2057-ZBLPD	Female	No	Yes	No	21	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	86.5	1808.7	Yes	0.642826057706
0228-MAUWC	Male	No	No	No	19	Yes	Yes	DSL	No	No	Yes	Yes	No	No	Month-to-month	No	Electronic check	59.55	1144.6	No	0.248746035784
5502-RLUYV	Female	No	Yes	Yes	69	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	103.95	7446.9	Yes	0.462797199975
0023-HGHWL	Male	Yes	No	No	1	No	No phone service	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	25.1	25.1	Yes	0.733904710771
7663-YJHSN	Female	No	Yes	No	72	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	No	Two year	Yes	Bank transfer (automatic)	103.95	7556.9	No	0.0331690199566
4915-BFSXL	Male	No	Yes	Yes	70	Yes	Yes	DSL	Yes	No	Yes	No	Yes	No	Two year	No	Credit card (automatic)	68.95	4858.7	No	0.0250786152886
3086-RUCRN	Female	No	No	No	66	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	103.1	6595.0	No	0.200273574548
5215-LNLDJ	Female	No	Yes	Yes	7	No	No phone service	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	24.7	149.05	No	0.351106603079
7576-JMYWV	Female	Yes	Yes	Yes	46	Yes	Yes	Fiber optic	Yes	Yes	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	110.2	4972.1	No	0.225323709761
9039-RBEEE	Male	No	No	No	39	No	No phone service	DSL	Yes	Yes	No	Yes	Yes	No	Month-to-month	Yes	Credit card (automatic)	48.95	1880.85	Yes	0.183680503467
0257-KXZGU	Female	No	Yes	Yes	32	Yes	Yes	DSL	No	Yes	Yes	No	No	No	Month-to-month	No	Bank transfer (automatic)	62.45	2045.55	No	0.0963060920464
1307-ATKGB	Male	No	No	No	24	Yes	No	Fiber optic	No	Yes	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	89.55	2187.15	No	0.500945463216
8417-FMLZI	Male	No	Yes	Yes	6	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	83.55	477.55	Yes	0.572581934611
3714-XPXBW	Female	No	No	No	37	Yes	Yes	DSL	Yes	Yes	Yes	Yes	Yes	No	Month-to-month	Yes	Credit card (automatic)	78.9	2976.95	No	0.186893634701
1850-AKQEP	Male	No	No	Yes	8	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.35	178.7	No	0.0466727435983
2824-DXNKN	Female	No	Yes	Yes	72	Yes	Yes	DSL	Yes	No	Yes	No	Yes	No	Two year	Yes	Bank transfer (automatic)	71.45	5025.85	No	0.0372524232354
5227-JSCFE	Male	Yes	Yes	No	71	No	No phone service	DSL	Yes	Yes	Yes	Yes	No	No	Two year	No	Credit card (automatic)	46.35	3353.4	No	0.0543058697838
0848-ZGQIJ	Female	No	Yes	No	16	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	94.65	1461.15	No	0.433636772948
3621-CHYVB	Female	No	Yes	No	57	No	No phone service	DSL	Yes	No	Yes	Yes	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	49.9	2782.4	No	0.166604382583
8042-RNLKO	Male	No	No	No	66	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Bank transfer (automatic)	25.45	1699.15	No	0.112525475325
1792-UXAFY	Female	Yes	No	No	17	Yes	No	Fiber optic	No	Yes	Yes	No	Yes	No	Month-to-month	Yes	Electronic check	89.15	1496.9	Yes	0.647509636886
5372-FBKBN	Female	No	No	Yes	21	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.75	452.2	No	0.0369186996458
0420-TXVSG	Male	No	Yes	No	66	Yes	Yes	DSL	Yes	Yes	Yes	No	No	No	Two year	Yes	Credit card (automatic)	66.1	4428.45	No	0.00935185892539
6217-TOWGS	Female	No	Yes	No	17	Yes	Yes	DSL	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	75.4	1322.55	No	0.183518571408
0515-YPMCW	Male	No	No	Yes	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	70.45	70.45	Yes	0.71685965736
0378-XSZPU	Male	No	Yes	No	58	Yes	No	DSL	Yes	Yes	Yes	No	No	No	One year	No	Credit card (automatic)	60.3	3563.8	Yes	0.131716182882
1045-LTCYT	Female	No	Yes	Yes	8	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Credit card (automatic)	21.05	139.75	No	0.11316336136
1544-JJMYL	Male	No	No	No	27	Yes	No	DSL	Yes	No	Yes	Yes	Yes	No	One year	No	Credit card (automatic)	69.35	1927.3	No	0.120634747618
4636-JGAAI	Male	No	Yes	No	34	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	No	Mailed check	88.85	3000.25	No	0.290588646861
6874-SGLHU	Male	No	No	No	30	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	One year	Yes	Bank transfer (automatic)	97.0	3021.3	No	0.244277253256
5951-AOFIH	Male	No	No	No	33	Yes	No	DSL	No	Yes	Yes	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	66.4	2245.4	No	0.14272047389
4729-XKASR	Male	No	No	Yes	1	No	No phone service	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	24.75	24.75	Yes	0.486195813828
3059-NGMXB	Male	No	Yes	Yes	14	Yes	Yes	DSL	Yes	Yes	No	No	No	Yes	Month-to-month	No	Mailed check	69.2	944.65	No	0.137165393729
8652-YHIYU	Female	No	No	Yes	16	Yes	Yes	Fiber optic	No	No	No	Yes	No	No	One year	Yes	Credit card (automatic)	79.5	1264.2	No	0.207404503399
5278-PNYOX	Female	No	No	No	49	Yes	No	Fiber optic	No	No	Yes	Yes	Yes	Yes	Two year	No	Credit card (automatic)	100.65	4917.75	No	0.0548517048955
5449-FIBXJ	Male	No	Yes	Yes	19	Yes	Yes	Fiber optic	No	No	Yes	Yes	Yes	Yes	Month-to-month	No	Electronic check	103.3	2012.7	Yes	0.413749885536
3486-HOOGQ	Female	No	Yes	Yes	70	Yes	Yes	DSL	Yes	Yes	Yes	Yes	Yes	No	Two year	No	Bank transfer (automatic)	79.7	5743.3	No	0.0138010862047
5061-PBXFW	Female	No	Yes	Yes	32	Yes	No	DSL	Yes	Yes	No	Yes	No	No	Month-to-month	No	Bank transfer (automatic)	61.4	1864.65	No	0.112494688941
8630-FJLIB	Female	No	No	No	18	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.8	1221.65	No	0.399667346921
3891-NLXJB	Male	No	No	No	37	No	No phone service	DSL	Yes	Yes	No	Yes	No	No	Two year	Yes	Mailed check	40.55	1390.85	No	0.0279678810945
4749-OJKQU	Female	No	No	No	4	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	75.65	302.35	No	0.717116193195
0577-WHMEV	Female	No	Yes	No	16	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	No	No	Month-to-month	No	Electronic check	90.7	1374.9	No	0.440208714713
5453-AXEPF	Male	No	Yes	No	17	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	80.5	1336.9	No	0.414767378796
3639-XJHKQ	Female	No	No	Yes	19	Yes	No	DSL	Yes	Yes	Yes	No	No	No	Month-to-month	Yes	Electronic check	60.6	1297.8	No	0.175697921027
3716-LRGXK	Male	No	Yes	No	60	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Two year	No	Credit card (automatic)	101.15	6067.4	No	0.0952760028617
2263-SFSQZ	Male	No	Yes	Yes	51	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Mailed check	24.95	1222.25	No	0.0113656616338
9950-MTGYX	Male	No	Yes	Yes	28	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Credit card (automatic)	20.3	487.95	No	0.00173913043478
3397-AVTKU	Male	No	No	No	43	Yes	No	DSL	No	Yes	No	No	No	Yes	Two year	Yes	Electronic check	60.0	2548.55	No	0.0938707718114
4825-FUREZ	Male	No	Yes	No	42	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Electronic check	20.25	835.5	No	0.0121900505878
9837-BMCLM	Male	No	No	No	3	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	78.5	242.05	Yes	0.754015166831
2672-OJQZP	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	44.75	44.75	No	0.360504727006
0137-UDEUO	Female	No	No	No	3	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	19.85	63.75	Yes	0.219012257151
3134-DSHVC	Female	No	No	No	63	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	Yes	No	Two year	No	Credit card (automatic)	98.0	6218.45	No	0.0786840636188
6161-UUUTA	Male	Yes	No	No	3	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	79.9	260.9	Yes	0.77482202994
7821-DPRQE	Male	No	Yes	No	68	Yes	Yes	Fiber optic	Yes	Yes	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	107.7	7320.9	No	0.21523146047
6543-XRMYR	Female	Yes	No	No	30	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	99.7	2967.35	Yes	0.759790629771
2001-EWBQU	Female	No	No	No	60	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Two year	No	Electronic check	104.7	6333.8	No	0.136486199955
4925-LMHOK	Male	No	No	No	15	Yes	Yes	DSL	No	Yes	No	Yes	No	No	Month-to-month	Yes	Credit card (automatic)	58.6	939.7	Yes	0.31845768276
1608-GMEWB	Male	Yes	No	No	45	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	93.9	4200.25	No	0.462169373159
6695-AMZUF	Female	No	Yes	No	70	Yes	No	DSL	Yes	Yes	Yes	Yes	Yes	Yes	Two year	No	Credit card (automatic)	86.45	5950.2	No	0.000869565217391
1455-UGQVH	Male	No	Yes	No	10	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	98.5	1037.75	Yes	0.830941351253
8410-BGQXN	Male	No	No	No	4	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	19.4	93.4	No	0.081009190361
8280-MQRQN	Female	No	No	No	1	Yes	No	DSL	No	No	Yes	No	No	No	Month-to-month	Yes	Mailed check	50.45	50.45	Yes	0.672229658944
1619-YWUBB	Female	No	Yes	No	68	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Credit card (automatic)	24.95	1614.9	No	0.00140606060606
7611-YKYTC	Male	No	Yes	Yes	22	Yes	No	Fiber optic	Yes	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	75.0	1573.95	No	0.272638102178
2037-SGXHH	Male	No	Yes	Yes	38	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	No	Month-to-month	Yes	Electronic check	94.65	3624.3	Yes	0.355921149597
3178-FESZO	Female	No	No	No	1	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	100.25	100.25	Yes	0.750734805649
0365-GXEZS	Male	No	Yes	No	18	Yes	No	Fiber optic	No	No	Yes	Yes	No	No	Month-to-month	No	Electronic check	78.2	1468.75	No	0.306869586277
0082-OQIQY	Male	No	No	No	29	Yes	No	Fiber optic	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	94.2	2607.6	No	0.351766772602
